doc_id,source_type,title,content,publish_time,source_name,url,review_status
LC-TEXT-0001,news,2023年7月份规模以上工业增加值增长3.7%,"2023年7月份规模以上工业增加值增长3.7% - 国家统计局 
 EN 
 搜索 
 首页 
 机构 
 新闻 
 时政要闻
 统计新闻
 数据 
 公开 
 服务 
 互动 
 知识 
 专题 
 2023年7月份规模以上工业增加值增长3.7%
 2023/08/15 10:00
 | 
 Aa 
 字体： 
 小
 中
 大
 | 
 分享到： 
 　　 7 月份，规模以上工业增加值同比实际增长 3.7% （增加值增速均为扣除价格因素的实际增长率）。从环比看， 7 月份，规模以上工业增加值比上月增长 0.01% 。 1 — 7 月份，规模以上工业增加值同比增长 3.8% 。 
 　　分三大门类看， 7 月份，采矿业增加值同比增长 1.3% ，制造业增长 3.9% ，电力、热力、燃气及水生产和供应业增长 4.1% 。 
 　　分经济类型看， 7 月份，国有控股企业增加值同比增长 3.4% ；股份制企业增长 5.0% ，外商及港澳台商投资企业下降 1.8% ；私营企业增长 2.5% 。 
 　　分行业看， 7 月份， 41 个大类行业中有 23 个行业增加值保持同比增长。其中煤炭开采和洗选业增长 0.4% ，石油和天然气开采业增长 4.2% ，农副食品加工业增长 3.0% ，酒、饮料和精制茶制造业下降 3.1% ，纺织业下降 0.3% ，化学原料和化学制品制造业增长 9.8% ，非金属矿物制品业下降 3.4% ，黑色金属冶炼和压延加工业增长 15.6% ，有色金属冶炼和压延加工业增长 8.9% ，通用设备制造业下降 1.4% ，专用设备制造业增长 1.5% ，汽车制造业增长 6.2% ，铁路、船舶、航空航天和其他运输设备制造业增长 1.0% ，电气机械和器材制造业增长 10.6% ，计算机、通信和其他电子设备制造业增长 0.7% ，电力、热力生产和供应业增长 4.6% 。 
 　　分产品看， 7 月份， 620 种产品中有 303 种产品产量同比增长。钢材 11653 万吨，同比增长 14.5% ；水泥 17618 万吨，下降 5.7% ；十种有色金属 603 万吨，增长 4.2% ；乙烯 241 万吨，增长 5.2% ；汽车 232.4 万辆，下降 3.8% ，其中新能源汽车 75.2 万辆，增长 24.9% ；发电量 8462 亿千瓦时，增长 3.6% ；原油加工量 6313 万吨，增长 17.4% 。 
 　　 7 月份，工业企业产品销售率为 97.8% ，同比提高 0.1 个百分点；工业企业实现出口交货值 12023 亿元，同比名义下降 6.4% 。 
 2023 年 7 月份规模以上工业生产主要数据 
 指标 
 7 月 
 1 — 7 月 
 绝对量 
 同比增长 
 （ % ） 
 绝对量 
 同比增长 
 （ % ） 
 规模以上工业增加值 
 … 
 3.7 
 … 
 3.8 
 分三大门类 
 　采矿业 
 … 
 1.3 
 … 
 1.7 
 　制造业 
 … 
 3.9 
 … 
 4.2 
 　　其中：高技术制造业 
 … 
 0.7 
 … 
 1.6 
 　电力、热力、燃气及水生产和供应业 
 … 
 4.1 
 … 
 4.1 
 分经济类型 
 　其中：国有控股企业 
 … 
 3.4 
 … 
 4.3 
 　其中：股份制企业 
 … 
 5.0 
 … 
 4.5 
 　　　　外商及港澳台商投资企业 
 … 
 -1.8 
 … 
 0.4 
 　其中：私营企业 
 … 
 2.5 
 … 
 2.0 
 主要行业增加值 
 　煤炭开采和洗选业 
 … 
 0.4 
 … 
 1.5 
 　石油和天然气开采业 
 … 
 4.2 
 … 
 4.0 
 　农副食品加工业 
 … 
 3.0 
 … 
 -0.3 
 　食品制造业 
 … 
 0.0 
 … 
 2.3 
 　酒、饮料和精制茶制造业 
 … 
 -3.1 
 … 
 -0.3 
 　纺织业 
 … 
 -0.3 
 … 
 -2.1 
 　化学原料和化学制品制造业 
 … 
 9.8 
 … 
 7.8 
 　医药制造业 
 … 
 -3.5 
 … 
 -4.6 
 　橡胶和塑料制品业 
 … 
 3.6 
 … 
 1.1 
 　非金属矿物制品业 
 … 
 -3.4 
 … 
 -0.1 
 　黑色金属冶炼和压延加工业 
 … 
 15.6 
 … 
 6.7 
 　有色金属冶炼和压延加工业 
 … 
 8.9 
 … 
 7.6 
 　金属制品业 
 … 
 1.4 
 … 
 1.6 
 　通用设备制造业 
 … 
 -1.4 
 … 
 2.8 
 　专用设备制造业 
 … 
 1.5 
 … 
 4.9 
 　汽车制造业 
 … 
 6.2 
 … 
 12.0 
 　铁路、船舶、航空航天和其他运输设备制造业 
 … 
 1.0 
 … 
 6.9 
 　电气机械和器材制造业 
 … 
 10.6 
 … 
 15.1 
 　计算机、通信和其他电子设备制造业 
 … 
 0.7 
 … 
 0.1 
 　电力、热力生产和供应业 
 … 
 4.6 
 … 
 4.4 
 主要产品产量 
 　布（亿米） 
 26 
 -5.9 
 176 
 -5.4 
 　硫酸（折 100 ％）（万吨） 
 765 
 2.1 
 5443 
 0.7 
 　烧碱（折 100 ％）（万吨） 
 329 
 -0.8 
 2345 
 2.0 
 　乙烯（万吨） 
 241 
 5.2 
 1783 
 5.3 
 　化学纤维（万吨） 
 632 
 17.1 
 3988 
 5.0 
 　水泥（万吨） 
 17618 
 -5.7 
 112677 
 0.6 
 　平板玻璃（万重量箱） 
 8221 
 -5.4 
 55054 
 -8.7 
 　生铁（万吨） 
 7760 
 10.2 
 52892 
 3.5 
 　粗钢（万吨） 
 9080 
 11.5 
 62651 
 2.5 
 　钢材（万吨） 
 11653 
 14.5 
 78900 
 5.4 
 　十种有色金属（万吨） 
 603 
 4.2 
 4232 
 7.0 
 　　其中：原铝（电解铝）（万吨） 
 348 
 1.5 
 2362 
 2.8 
 　金属切削机床（万台） 
 5 
 -2.1 
 35 
 -1.7 
 　工业机器人（套） 
 34274 
 -13.3 
 256260 
 3.8 
 　汽车（万辆） 
 232.4 
 -3.8 
 1540.8 
 4.5 
 　　其中：轿车（万辆） 
 82.5 
 -12.2 
 552.1 
 0.8 
 　　　　　运动型多用途乘用车（ SUV ）（万辆） 
 92.5 
 0.5 
 589.2 
 4.1 
 　　其中：新能源汽车（万辆） 
 75.2 
 24.9 
 435.8 
 33.2 
 　发电机组（发电设备）（万千瓦） 
 1128 
 15.7 
 10958 
 29.0 
 　太阳能电池（光伏电池）（万千瓦） 
 4450 
 65.1 
 27661 
 56.3 
 　微型计算机设备（万台） 
 2642 
 -22.3 
 18877 
 -24.4 
 　移动通信手持机（万台） 
 12101 
 5.2 
 81002 
 -1.6 
 　　其中：智能手机（万台） 
 8880 
 1.6 
 59251 
 -7.9 
 　集成电路（亿块） 
 292 
 4.1 
 1912 
 -3.9 
 　原煤（万吨） 
 37754 
 0.1 
 267182 
 3.6 
 　焦炭（万吨） 
 4043 
 3.7 
 28434 
 1.9 
 　原油（万吨） 
 1731 
 1.0 
 12237 
 1.9 
 　原油加工量（万吨） 
 6313 
 17.4 
 42671 
 10.9 
 　天然气（亿立方米） 
 184 
 7.6 
 1340 
 5.7 
 　发电量（亿千瓦时） 
 8462 
 3.6 
 50130 
 3.8 
 　　火力发电量（亿千瓦时） 
 5997 
 7.2 
 35474 
 7.5 
 　　水力发电量（亿千瓦时） 
 1211 
 -17.5 
 5717 
 -21.8 
 　　核能发电量（亿千瓦时） 
 380 
 2.9 
 2499 
 5.9 
 　　风力发电量（亿千瓦时） 
 614 
 25.0 
 4836 
 16.8 
 　　太阳能发电量（亿千瓦时） 
 259 
 6.4 
 1604 
 7.9 
 　产品销售率（ % ） 
 97.8 
 0.1( 百分点 ) 
 97.5 
 0.5( 百分点 ) 
 　出口交货值（亿元） 
 12023 
 -6.4 
 82477 
 -4.9 
 　　 点击下载： 相关数据表 
 　　附注 
 　　 1 、指标解释 
 　　工业增加值增长速度 : 即工业增长速度，是用来反映一定时期工业生产物量增减变动程度的指标。利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。 
 　　产品销售率：是销售产值和工业总产值的比率，用来反映工业产品的产销衔接情况。 
 　　出口交货值：是指工业企业自营（委托）出口（包括销往香港、澳门、台湾地区）或交给外贸部门出口的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。 
 　　日均产品产量：是以当月公布的规模以上工业企业总产量除以该月日历天数计算得到。 
 　　 2 、统计范围 
 　　规模以上工业的统计范围为年主营业务收入 2000 万元及以上的工业企业。 
 　　由于规模以上工业企业范围每年发生变化，为保证本年数据与上年可比，计算产品产量等各项指标同比增长速度所采用的同期数与本期的企业统计范围尽可能相一致，和上年公布的数据存在口径差异。主要原因是：（一）统计单位范围发生变化。每年有部分企业达到规模纳入调查范围，也有部分企业因规模变小退出调查范围，还有新建投产企业、破产、注（吊）销企业等影响；（二）部分企业集团（公司）产品产量数据存在跨地区重复统计现象，根据专项调查对企业集团（公司）跨地区重复产量进行了剔重。 
 　　 3 、调查方法 
 　　规模以上工业企业工业生产报表按月进行全面调查（ 1 月份数据免报）。 
 　　 4 、行业分类标准 
 　　执行国民经济行业分类标准（ GB/T 4754-2017 ）。 
 　　 5 、环比数据修订 
 　　根据季节调整模型自动修正结果，对 2022 年 7 月至 2023 年 6 月份规模以上工业增加值环比增速进行修订。修订结果及 2023 年 7 月份环比数据如下： 
 年份 
 月份 
 环比增速（ % ） 
 2022 年 
 7 月 
 0.35 
 8 月 
 0.24 
 9 月 
 0.83 
 10 月 
 0.18 
 11 月 
 -0.24 
 12 月 
 0.13 
 2023 年 
 1 月 
 0.42 
 2 月 
 0.27 
 3 月 
 0.56 
 4 月 
 -0.23 
 5 月 
 0.63 
 6 月 
 0.68 
 7 月 
 0.01 
 　　 7 月份，规模以上工业增加值同比实际增长 3.7% （增加值增速均为扣除价格因素的实际增长率）。从环比看， 7 月份，规模以上工业增加值比上月增长 0.01% 。 1 — 7 月份，规模以上工业增加值同比增长 3.8% 。 
 　　分三大门类看， 7 月份，采矿业增加值同比增长 1.3% ，制造业增长 3.9% ，电力、热力、燃气及水生产和供应业增长 4.1% 。 
 　　分经济类型看， 7 月份，国有控股企业增加值同比增长 3.4% ；股份制企业增长 5.0% ，外商及港澳台商投资企业下降 1.8% ；私营企业增长 2.5% 。 
 　　分行业看， 7 月份， 41 个大类行业中有 23 个行业增加值保持同比增长。其中煤炭开采和洗选业增长 0.4% ，石油和天然气开采业增长 4.2% ，农副食品加工业增长 3.0% ，酒、饮料和精制茶制造业下降 3.1% ，纺织业下降 0.3% ，化学原料和化学制品制造业增长 9.8% ，非金属矿物制品业下降 3.4% ，黑色金属冶炼和压延加工业增长 15.6% ，有色金属冶炼和压延加工业增长 8.9% ，通用设备制造业下降 1.4% ，专用设备制造业增长 1.5% ，汽车制造业增长 6.2% ，铁路、船舶、航空航天和其他运输设备制造业增长 1.0% ，电气机械和器材制造业增长 10.6% ，计算机、通信和其他电子设备制造业增长 0.7% ，电力、热力生产和供应业增长 4.6% 。 
 　　分产品看， 7 月份， 620 种产品中有 303 种产品产量同比增长。钢材 11653 万吨，同比增长 14.5% ；水泥 17618 万吨，下降 5.7% ；十种有色金属 603 万吨，增长 4.2% ；乙烯 241 万吨，增长 5.2% ；汽车 232.4 万辆，下降 3.8% ，其中新能源汽车 75.2 万辆，增长 24.9% ；发电量 8462 亿千瓦时，增长 3.6% ；原油加工量 6313 万吨，增长 17.4% 。 
 　　 7 月份，工业企业产品销售率为 97.8% ，同比提高 0.1 个百分点；工业企业实现出口交货值 12023 亿元，同比名义下降 6.4% 。 
 2023 年 7 月份规模以上工业生产主要数据 
 指标 
 7 月 
 1 — 7 月 
 绝对量 
 同比增长 
 （ % ） 
 绝对量 
 同比增长 
 （ % ） 
 规模以上工业增加值 
 … 
 3.7 
 … 
 3.8 
 分三大门类 
 　采矿业 
 … 
 1.3 
 … 
 1.7 
 　制造业 
 … 
 3.9 
 … 
 4.2 
 　　其中：高技术制造业 
 … 
 0.7 
 … 
 1.6 
 　电力、热力、燃气及水生产和供应业 
 … 
 4.1 
 … 
 4.1 
 分经济类型 
 　其中：国有控股企业 
 … 
 3.4 
 … 
 4.3 
 　其中：股份制企业 
 … 
 5.0 
 … 
 4.5 
 　　　　外商及港澳台商投资企业 
 … 
 -1.8 
 … 
 0.4 
 　其中：私营企业 
 … 
 2.5 
 … 
 2.0 
 主要行业增加值 
 　煤炭开采和洗选业 
 … 
 0.4 
 … 
 1.5 
 　石油和天然气开采业 
 … 
 4.2 
 … 
 4.0 
 　农副食品加工业 
 … 
 3.0 
 … 
 -0.3 
 　食品制造业 
 … 
 0.0 
 … 
 2.3 
 　酒、饮料和精制茶制造业 
 … 
 -3.1 
 … 
 -0.3 
 　纺织业 
 … 
 -0.3 
 … 
 -2.1 
 　化学原料和化学制品制造业 
 … 
 9.8 
 … 
 7.8 
 　医药制造业 
 … 
 -3.5 
 … 
 -4.6 
 　橡胶和塑料制品业 
 … 
 3.6 
 … 
 1.1 
 　非金属矿物制品业 
 … 
 -3.4 
 … 
 -0.1 
 　黑色金属冶炼和压延加工业 
 … 
 15.6 
 … 
 6.7 
 　有色金属冶炼和压延加工业 
 … 
 8.9 
 … 
 7.6 
 　金属制品业 
 … 
 1.4 
 … 
 1.6 
 　通用设备制造业 
 … 
 -1.4 
 … 
 2.8 
 　专用设备制造业 
 … 
 1.5 
 … 
 4.9 
 　汽车制造业 
 … 
 6.2 
 … 
 12.0 
 　铁路、船舶、航空航天和其他运输设备制造业 
 … 
 1.0 
 … 
 6.9 
 　电气机械和器材制造业 
 … 
 10.6 
 … 
 15.1 
 　计算机、通信和其他电子设备制造业 
 … 
 0.7 
 … 
 0.1 
 　电力、热力生产和供应业 
 … 
 4.6 
 … 
 4.4 
 主要产品产量 
 　布（亿米） 
 26 
 -5.9 
 176 
 -5.4 
 　硫酸（折 100 ％）（万吨） 
 765 
 2.1 
 5443 
 0.7 
 　烧碱（折 100 ％）（万吨） 
 329 
 -0.8 
 2345 
 2.0 
 　乙烯（万吨） 
 241 
 5.2 
 1783 
 5.3 
 　化学纤维（万吨） 
 632 
 17.1 
 3988 
 5.0 
 　水泥（万吨） 
 17618 
 -5.7 
 112677 
 0.6 
 　平板玻璃（万重量箱） 
 8221 
 -5.4 
 55054 
 -8.7 
 　生铁（万吨） 
 7760 
 10.2 
 52892 
 3.5 
 　粗钢（万吨） 
 9080 
 11.5 
 62651 
 2.5 
 　钢材（万吨） 
 11653 
 14.5 
 78900 
 5.4 
 　十种有色金属（万吨） 
 603 
 4.2 
 4232 
 7.0 
 　　其中：原铝（电解铝）（万吨） 
 348 
 1.5 
 2362 
 2.8 
 　金属切削机床（万台） 
 5 
 -2.1 
 35 
 -1.7 
 　工业机器人（套） 
 34274 
 -13.3 
 256260 
 3.8 
 　汽车（万辆） 
 232.4 
 -3.8 
 1540.8 
 4.5 
 　　其中：轿车（万辆） 
 82.5 
 -12.2 
 552.1 
 0.8 
 　　　　　运动型多用途乘用车（ SUV ）（万辆） 
 92.5 
 0.5 
 589.2 
 4.1 
 　　其中：新能源汽车（万辆） 
 75.2 
 24.9 
 435.8 
 33.2 
 　发电机组（发电设备）（万千瓦） 
 1128 
 15.7 
 10958 
 29.0 
 　太阳能电池（光伏电池）（万千瓦） 
 4450 
 65.1 
 27661 
 56.3 
 　微型计算机设备（万台） 
 2642 
 -22.3 
 18877 
 -24.4 
 　移动通信手持机（万台） 
 12101 
 5.2 
 81002 
 -1.6 
 　　其中：智能手机（万台） 
 8880 
 1.6 
 59251 
 -7.9 
 　集成电路（亿块） 
 292 
 4.1 
 1912 
 -3.9 
 　原煤（万吨） 
 37754 
 0.1 
 267182 
 3.6 
 　焦炭（万吨） 
 4043 
 3.7 
 28434 
 1.9 
 　原油（万吨） 
 1731 
 1.0 
 12237 
 1.9 
 　原油加工量（万吨） 
 6313 
 17.4 
 42671 
 10.9 
 　天然气（亿立方米） 
 184 
 7.6 
 1340 
 5.7 
 　发电量（亿千瓦时） 
 8462 
 3.6 
 50130 
 3.8 
 　　火力发电量（亿千瓦时） 
 5997 
 7.2 
 35474 
 7.5 
 　　水力发电量（亿千瓦时） 
 1211 
 -17.5 
 5717 
 -21.8 
 　　核能发电量（亿千瓦时） 
 380 
 2.9 
 2499 
 5.9 
 　　风力发电量（亿千瓦时） 
 614 
 25.0 
 4836 
 16.8 
 　　太阳能发电量（亿千瓦时） 
 259 
 6.4 
 1604 
 7.9 
 　产品销售率（ % ） 
 97.8 
 0.1( 百分点 ) 
 97.5 
 0.5( 百分点 ) 
 　出口交货值（亿元） 
 12023 
 -6.4 
 82477 
 -4.9 
 　　 点击下载： 相关数据表 
 　　附注 
 　　 1 、指标解释 
 　　工业增加值增长速度 : 即工业增长速度，是用来反映一定时期工业生产物量增减变动程度的指标。利用该指标，可以判断短期工业经济的运行走势和经济的景气程度，也是制定和调整经济政策、实施宏观调控的重要参考和依据。 
 　　产品销售率：是销售产值和工业总产值的比率，用来反映工业产品的产销衔接情况。 
 　　出口交货值：是指工业企业自营（委托）出口（包括销往香港、澳门、台湾地区）或交给外贸部门出口的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。 
 　　日均产品产量：是以当月公布的规模以上工业企业总产量除以该月日历天数计算得到。 
 　　 2 、统计范围 
 　　规模以上工业的统计范围为年主营业务收入 2000 万元及以上的工业企业。 
 　　由于规模以上工业企业范围每年发生变化，为保证本年数据与上年可比，计算产品产量等各项指标同比增长速度所采用的同期数与本期的企业统计范围尽可能相一致，和上年公布的数据存在口径差异。主要原因是：（一）统计单位范围发生变化。每年有部分企业达到规模纳入调查范围，也有部分企业因规模变小退出调查范围，还有新建投产企业、破产、注（吊）销企业等影响；（二）部分企业集团（公司）产品产量数据存在跨地区重复统计现象，根据专项调查对企业集团（公司）跨地区重复产量进行了剔重。 
 　　 3 、调查方法 
 　　规模以上工业企业工业生产报表按月进行全面调查（ 1 月份数据免报）。 
 　　 4 、行业分类标准 
 　　执行国民经济行业分类标准（ GB/T 4754-2017 ）。 
 　　 5 、环比数据修订 
 　　根据季节调整模型自动修正结果，对 2022 年 7 月至 2023 年 6 月份规模以上工业增加值环比增速进行修订。修订结果及 2023 年 7 月份环比数据如下： 
 年份 
 月份 
 环比增速（ % ） 
 2022 年 
 7 月 
 0.35 
 8 月 
 0.24 
 9 月 
 0.83 
 10 月 
 0.18 
 11 月 
 -0.24 
 12 月 
 0.13 
 2023 年 
 1 月 
 0.42 
 2 月 
 0.27 
 3 月 
 0.56 
 4 月 
 -0.23 
 5 月 
 0.63 
 6 月 
 0.68 
 7 月 
 0.01 
 [责任编辑:]
 相关链接 
 政府机构网站
 地方政府网站
 地方统计网站
 社会团体网站
 国际组织网站
 政府机构网站
 地方政府网站
 地方统计网站
 社会团体网站
 国际组织网站
 中央人民政府门户网站
 外交部
 国防部
 国家发展改革委
 教育部
 科技部
 工业和信息化部
 国家民委
 公安部
 国家安全部
 民政部
 司法部
 财政部
 人力资源社会保障部
 自然资源部
 生态环境部
 住房城乡建设部
 交通运输部
 水利部
 农业农村部
 商务部
 文化和旅游部
 国家卫生健康委
 退役军人事务部
 应急管理部
 中国人民银行
 审计署
 国务院国资委
 海关总署
 税务总局
 市场监管总局
 金融监管总局
 中国证监会
 广电总局
 体育总局
 国家信访局
 国家统计局
 国家知识产权局
 国家国际发展合作署
 国家医保局
 国务院参事室
 国管局
 国务院研究室
 国务院侨办
 国务院港澳办
 国务院台办
 国家网信办
 国务院新闻办
 新华社
 中国科学院
 中国社科院
 中国工程院
 国务院发展研究中心
 中央广电总台
 中国气象局
 国家粮食和物资储备局
 国家能源局
 国家国防科工局
 国家烟草局
 国家移民局
 国家林草局
 国家铁路局
 中国民航局
 国家邮政局
 国家文物局
 国家中医药局
 国家疾控局
 国家矿山安监局
 国家消防救援局
 国家外汇局
 国家药监局
 北京
 天津
 河北
 山西
 内蒙古
 辽宁
 吉林
 黑龙江
 上海
 江苏
 浙江
 安徽
 福建
 江西
 山东
 河南
 湖北
 湖南
 广东
 广西
 海南
 重庆
 四川
 贵州
 云南
 西藏
 陕西
 甘肃
 青海
 宁夏
 新疆
 兵团
 北京局
 天津局
 河北局
 山西局
 内蒙古局
 辽宁局
 吉林局
 黑龙江局
 上海局
 江苏局
 浙江局
 安徽局
 福建局
 江西局
 山东局
 河南局
 湖北局
 湖南局
 广东局
 广西局
 海南局
 重庆局
 四川局
 贵州局
 云南局
 西藏局
 陕西局
 甘肃局
 青海局
 宁夏局
 新疆局
 兵团局
 天津总队
 山西总队
 江苏总队
 浙江总队
 安徽总队
 河南总队
 湖南总队
 广东总队
 云南总队
 陕西总队
 新疆总队
 兵团总队
 中国统计学会
 联合国
 联合国经济和社会事务部
 联合国统计司
 世贸组织
 粮农组织
 劳工组织
 基金组织
 工发组织
 教科文组织
 世卫组织
 世界银行
 欧盟
 经合组织
 联合国开发署
 联合国人口基金
 联合国环境署
 联合国儿童基金
 世界粮食计划署
 国际组织网站
 版权所有: 国家统计局   联系我们    服务条款    网站地图 
 地址: 北京市西城区月坛南街57号 (100826) 
 京ICP备05034670号-2 
 京公网安备 11040102700142号 
 网站标识码bm36000002 
 中央人民政府门户网站
 外交部
 国防部
 国家发展改革委
 教育部
 科技部
 工业和信息化部
 国家民委
 公安部
 国家安全部
 民政部
 司法部
 财政部
 人力资源社会保障部
 自然资源部
 生态环境部
 住房城乡建设部
 交通运输部
 水利部
 农业农村部
 商务部
 文化和旅游部
 国家卫生健康委
 退役军人事务部
 应急管理部
 中国人民银行
 审计署
 国务院国资委
 海关总署
 税务总局
 市场监管总局
 金融监管总局
 中国证监会
 广电总局
 体育总局
 国家信访局
 国家统计局
 国家知识产权局
 国家国际发展合作署
 国家医保局
 国务院参事室
 国管局
 国务院研究室
 国务院侨办
 国务院港澳办
 国务院台办
 国家网信办
 国务院新闻办
 新华社
 中国科学院
 中国社科院
 中国工程院
 国务院发展研究中心
 中央广电总台
 中国气象局
 国家粮食和物资储备局
 国家能源局
 国家国防科工局
 国家烟草局
 国家移民局
 国家林草局
 国家铁路局
 中国民航局
 国家邮政局
 国家文物局
 国家中医药局
 国家疾控局
 国家矿山安监局
 国家消防救援局
 国家外汇局
 国家药监局
 北京
 天津
 河北
 山西
 内蒙古
 辽宁
 吉林
 黑龙江
 上海
 江苏
 浙江
 安徽
 福建
 江西
 山东
 河南
 湖北
 湖南
 广东
 广西
 海南
 重庆
 四川
 贵州
 云南
 西藏
 陕西
 甘肃
 青海
 宁夏
 新疆
 兵团
 北京局
 天津局
 河北局
 山西局
 内蒙古局
 辽宁局
 吉林局
 黑龙江局
 上海局
 江苏局
 浙江局
 安徽局
 福建局
 江西局
 山东局
 河南局
 湖北局
 湖南局
 广东局
 广西局
 海南局
 重庆局
 四川局
 贵州局
 云南局
 西藏局
 陕西局
 甘肃局
 青海局
 宁夏局
 新疆局
 兵团局
 天津总队
 山西总队
 江苏总队
 浙江总队
 安徽总队
 河南总队
 湖南总队
 广东总队
 云南总队
 陕西总队
 新疆总队
 兵团总队
 中国统计学会
 联合国
 联合国经济和社会事务部
 联合国统计司
 世贸组织
 粮农组织
 劳工组织
 基金组织
 工发组织
 教科文组织
 世卫组织
 世界银行
 欧盟
 经合组织
 联合国开发署
 联合国人口基金
 联合国环境署
 联合国儿童基金
 世界粮食计划署
 国际组织网站",2023-08-15,国家统计局,https://www.stats.gov.cn/sj/zxfb/202308/t20230815_1941959.html,accepted
