doc_id,source_type,title,content,publish_time,source_name,url
HIST-NBS-001,news,2015年1-2月份规模以上工业增加值增长6.8%,2015年1-2月份规模以上工业增加值增长6.8% - 国家统计局 EN 搜索 首页 机构 新闻 时政要闻 统计新闻 数据 公开 服务 互动 知识 专题 2015年1-2月份规模以上工业增加值增长6.8% 2015/03/11 13:30 | Aa 字体： 小 中 大 | 分享到： 2015 年 1-2 月份，规模以上工业增加值同比实际增长 6.8 % （以下增加值增速均为扣除价格因素的实际增长率）， 比 2014 年 12 月份回落 1.1 个百分点；从环比看， 2 月份比上月增长 0.45% 。 分三大门类看， 1-2 月份，采矿业增加值同比增长 4.2% ，制造业增长 7.5% ，电力、热力、燃气及水生产和供应业增长 4.0% 。 分经济类型看， 1-2 月份，国有控股企业增加值同比增长 2.2% ，集体企业增长 3.0% ，股份制企业增长 7.7% ，外商及港澳台商投资企业增长 4.9% 。 分行业看， 1-2 月份， 41 个大类行业中有 40 个行业增加值保持同比增长。其中，农副食品加工业增长 5.4% ，纺织业增长 7.2% ，化学原料和化学制品制造业增长 9.4% ，非金属矿物制品业增长 10.4% ，黑色金属冶炼和压延加工业增长 3.5% ，有色金属冶炼和压延加工业增长 12.7% ，通用设备制造业增长 4.8% ，专用设备制造业增长 3.1% ，汽车制造业增长 8.4% ，铁路、船舶、航空航天和其他运输设备制造业增长 10.5% ，电气机械和器材制造业增长 7.8% ，计算机、通信和其他电子设备制造业增长 11.8% ，电力、热力生产和供应业增长 3.1% 。 分地区看， 1-2 月份，东部地区增加值同比增长 7.4% ，中部地区增长 8.4% ，西部地区增长 8.0% ，东北地区下降 0.6 % 。 分产品看， 1-2 月份， 564 种产品中有 372 种产品同比增长。其中，钢材 16807 万吨，同比增长 2.1% ；水泥 26366 万吨，增长 11.2% ；十种有色金属 770 万吨，增长 6.8% ；乙烯 295 万吨，增长 5.7% ；汽车 422.1 万辆，增长 4.6% ；轿车 204.1 万辆，增长 1.6% ；发电量 8561 亿千瓦时，增长 1.9% ；原油加工量 8264 万吨，增长 3.5% 。 1-2 月份，工业企业产品销售率为 97.3 % ，比上年同期下降 0.2 个百分点。工业企业实现出口交货值 16439 亿元，同比名义增长 4.2% 。 2015 年 1-2 月份规模以上工业生产主要数据 指 标 绝对量 同比增长 （ % ） 规模以上工业增加值 … 6.8 分三大门类 采矿业 … 4.2 制造业 … 7.5 电力、热力、燃气及水生产和供应业 … 4.0 分经济类型 国有控股企业 … 2.2 集体企业 … 3.0 股份制企业 … 7.7 外商及港澳台商投资企业 … 4.9 主要行业增加值 农副食品加工业 … 5.4 食品制造业 … 7.1 纺织业 … 7.2 化学原料和化学制品制造业 … 9.4 医药制造业 … 10.5 橡胶和塑料制品业 … 8.7 非金属矿物制品业 … 10.4 黑色金属冶炼和压延加工业 … 3.5 有色金属冶炼和压延加工业 … 12.7 金属制品业 … 9.7 通用设备制造业 … 4.8 专用设备制造业 … 3.1 汽车制造业 … 8.4 铁路、船舶、航空航天和其他运输设备制造业 … 10.5 电气机械和器材制造业 … 7.8 计算机、通信和其他电子设备制造业 … 11.8 电力、热力生产和供应业 … 3.1 主要产品产量 布 ( 亿米 ) 94 4.6 硫酸（折 100 ％） ( 万吨 ) 1434 10.2 烧碱（折 100 ％） ( 万吨 ) 494 -0.4 乙烯 ( 万吨 ) 295 5.7 化学纤维 ( 万吨 ) 690 10.6 水泥 ( 万吨 ) 26366 11.2 平板玻璃 ( 万重量箱 ) 12670 -6.8 生铁 ( 万吨 ) 11870 0.0 粗钢 ( 万吨 ) 13053 -1.5 钢材 ( 万吨 ) 16807 2.1 十种有色金属 ( 万吨 ) 770 6.8 氧化铝 ( 万吨 ) 851 13.4 金属切削机床 ( 万台 ) 12 6.1 汽车 ( 万辆 ) 422.1 4.6 轿车 ( 万辆 ) 204.1 1.6 发电机组（发电设备） ( 万千瓦 ) 1864 -0.6 微型计算机设备 ( 万台 ) 4549 -9.7 移动通信手持机 ( 万台 ) 24197 6.1 集成电路 ( 亿块 ) 142 12.3 焦炭（万吨） 7417 -2.8 发电量（亿千瓦时） 8561 1.9 火力发电量（亿千瓦时） 6945 -0.8 水力发电量（亿千瓦时） 1037 12.7 原油加工量（万吨） 8264 3.5 天然原油（万吨） 3415 1.1 天然气（亿立方米） 225 5.5 产品销售率（ % ） 97.3 -0.2( 百分点 ) 出口交货值（亿元） 16439 4.2 附注 1 、指标解释 工业增加值增长速度 : 即工业增长速度，是用来反映一定时期工业生产物量增减变动程度的指标。利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。 产品销售率：是销售产值和工业总产值的比率，用来反映工业产品的产销衔接情况。 出口交货值：是指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。 日均产品产量：是以当月公布的规模以上工业企业总产量除以该月日历天数计算得到。 由于规模以上工业企业范围每年发生变化，为保证本年数据与上年可比，计算产品产量等各项指标同比增长速度所采用的同期数与本期的企业统计范围相一致，和上年公布的数据存在口径差异。 2 、统计范围 从 2011 年起，规模以上工业企业起点标准由原来的年主营业务收入 500 万元提高到年主营业务收入 2000 万元。 3 、调查方法 规模以上工业企业工业生产报表按月进行全面调查（ 1 月份数据免报）。 4 、东、中、西部和东北地区划分 东部地区包括北京、天津、河北、上海、江苏、浙江、福建、山东、广东、海南 10 个省（市）；中部地区包括山西、安徽、江西、河南、湖北、湖南 6 个省；西部地区包括内蒙古、广西、重庆、四川、贵州、云南、西藏、陕西、甘肃、青海、宁夏、新疆 12 个省（市、自治区）；东北地区包括辽宁、吉林、黑龙江 3 个省。 5 、行业分类标准 2012 年起，国家统计局执行新的国民经济行业分类标准（ GB/T 4754-2011 ），原来的工业行业大类由 39 个调整为 41 个。 6 、环比数据修订 根据季节调整模型自动修正结果，对 2014 年 2 至 12 月份规模以上工业增加值环比增速进行修订。修订结果及 2015 年 1 、 2 月份环比数据如下： 月份 环比增速（ % ） 2014 年 2 月 0.58 3 月 0.88 4 月 0.60 5 月 0.63 6 月 0.67 7 月 0.62 8 月 0.20 9 月 0.85 10 月 0.48 11 月 0.48 12 月 0.72 2015 年 1 月 0.47 2 月 0.45 7 、为了消除春节日期不固定因素带来的影响，增强数据的可比性，按照国家统计制度，历年 1-2 月份数据一起调查，一起发布。 2015 年 1-2 月份，规模以上工业增加值同比实际增长 6.8 % （以下增加值增速均为扣除价格因素的实际增长率）， 比 2014 年 12 月份回落 1.1 个百分点；从环比看， 2 月份比上月增长 0.45% 。 分三大门类看， 1-2 月份，采矿业增加值同比增长 4.2% ，制造业增长 7.5% ，电力、热力、燃气及水生产和供应业增长 4.0% 。 分经济类型看， 1-2 月份，国有控股企业增加值同比增长 2.2% ，集体企业增长 3.0% ，股份制企业增长 7.7% ，外商及港澳台商投资企业增长 4.9% 。 分行业看， 1-2 月份， 41 个大类行业中有 40 个行业增加值保持同比增长。其中，农副食品加工业增长 5.4% ，纺织业增长 7.2% ，化学原料和化学制品制造业增长 9.4% ，非金属矿物制品业增长 10.4% ，黑色金属冶炼和压延加工业增长 3.5% ，有色金属冶炼和压延加工业增长 12.7% ，通用设备制造业增长 4.8% ，专用设备制造业增长 3.1% ，汽车制造业增长 8.4% ，铁路、船舶、航空航天和其他运输设备制造业增长 10.5% ，电气机械和器材制造业增长 7.8% ，计算机、通信和其他电子设备制造业增长 11.8% ，电力、热力生产和供应业增长 3.1% 。 分地区看， 1-2 月份，东部地区增加值同比增长 7.4% ，中部地区增长 8.4% ，西部地区增长 8.0% ，东北地区下降 0.6 % 。 分产品看， 1-2 月份， 564 种产品中有 372 种产品同比增长。其中，钢材 16807 万吨，同比增长 2.1% ；水泥 26366 万吨，增长 11.2% ；十种有色金属 770 万吨，增长 6.8% ；乙烯 295 万吨，增长 5.7% ；汽车 422.1 万辆，增长 4.6% ；轿车 204.1 万辆，增长 1.6% ；发电量 8561 亿千瓦时，增长 1.9% ；原油加工量 8264 万吨，增长 3.5% 。 1-2 月份，工业企业产品销售率为 97.3 % ，比上年同期下降 0.2 个百分点。工业企业实现出口交货值 16439 亿元，同比名义增长 4.2% 。 2015 年 1-2 月份规模以上工业生产主要数据 指 标 绝对量 同比增长 （ % ） 规模以上工业增加值 … 6.8 分三大门类 采矿业 … 4.2 制造业 … 7.5 电力、热力、燃气及水生产和供应业 … 4.0 分经济类型 国有控股企业 … 2.2 集体企业 … 3.0 股份制企业 … 7.7 外商及港澳台商投资企业 … 4.9 主要行业增加值 农副食品加工业 … 5.4 食品制造业 … 7.1 纺织业 … 7.2 化学原料和化学制品制造业 … 9.4 医药制造业 … 10.5 橡胶和塑料制品业 … 8.7 非金属矿物制品业 … 10.4 黑色金属冶炼和压延加工业 … 3.5 有色金属冶炼和压延加工业 … 12.7 金属制品业 … 9.7 通用设备制造业 … 4.8 专用设备制造业 … 3.1 汽车制造业 … 8.4 铁路、船舶、航空航天和其他运输设备制造业 … 10.5 电气机械和器材制造业 … 7.8 计算机、通信和其他电子设备制造业 … 11.8 电力、热力生产和供应业 … 3.1 主要产品产量 布 ( 亿米 ) 94 4.6 硫酸（折 100 ％） ( 万吨 ) 1434 10.2 烧碱（折 100 ％） ( 万吨 ) 494 -0.4 乙烯 ( 万吨 ) 295 5.7 化学纤维 ( 万吨 ) 690 10.6 水泥 ( 万吨 ) 26366 11.2 平板玻璃 ( 万重量箱 ) 12670 -6.8 生铁 ( 万吨 ) 11870 0.0 粗钢 ( 万吨 ) 13053 -1.5 钢材 ( 万吨 ) 16807 2.1 十种有色金属 ( 万吨 ) 770 6.8 氧化铝 ( 万吨 ) 851 13.4 金属切削机床 ( 万台 ) 12 6.1 汽车 ( 万辆 ) 422.1 4.6 轿车 ( 万辆 ) 204.1 1.6 发电机组（发电设备） ( 万千瓦 ) 1864 -0.6 微型计算机设备 ( 万台 ) 4549 -9.7 移动通信手持机 ( 万台 ) 24197 6.1 集成电路 ( 亿块 ) 142 12.3 焦炭（万吨） 7417 -2.8 发电量（亿千瓦时） 8561 1.9 火力发电量（亿千瓦时） 6945 -0.8 水力发电量（亿千瓦时） 1037 12.7 原油加工量（万吨） 8264 3.5 天然原油（万吨） 3415 1.1 天然气（亿立方米） 225 5.5 产品销售率（ % ） 97.3 -0.2( 百分点 ) 出口交货值（亿元） 16439 4.2 附注 1 、指标解释 工业增加值增长速度 : 即工业增长速度，是用来反映一定时期工业生产物量增减变动程度的指标。利用该指标，可以判断短期工业经济的运行走势，判断经济的景气程度，也是制定和调整经济政策，实施宏观调控的重要参考和依据。 产品销售率：是销售产值和工业总产值的比率，用来反映工业产品的产销衔接情况。 出口交货值：是指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。 日均产品产量：是以当月公布的规模以上工业企业总产量除以该月日历天数计算得到。 由于规模以上工业企业范围每年发生变化，为保证本年数据与上年可比，计算产品产量等各项指标同比增长速度所采用的同期数与本期的企业统计范围相一致，和上年公布的数据存在口径差异。 2 、统计范围 从 2011 年起，规模以上工业企业起点标准由原来的年主营业务收入 500 万元提高到年主营业务收入 2000 万元。 3 、调查方法 规模以上工业企业工业生产报表按月进行全面调查（ 1 月份数据免报）。 4 、东、中、西部和东北地区划分 东部地区包括北京、天津、河北、上海、江苏、浙江、福建、山东、广东、海南 10 个省（市）；中部地区包括山西、安徽、江西、河南、湖北、湖南 6 个省；西部地区包括内蒙古、广西、重庆、四川、贵州、云南、西藏、陕西、甘肃、青海、宁夏、新疆 12 个省（市、自治区）；东北地区包括辽宁、吉林、黑龙江 3 个省。 5 、行业分类标准 2012 年起，国家统计局执行新的国民经济行业分类标准（ GB/T 4754-2011 ），原来的工业行业大类由 39 个调整为 41 个。 6 、环比数据修订 根据季节调整模型自动修正结果，对 2014 年 2 至 12 月份规模以上工业增加值环比增速进行修订。修订结果及 2015 年 1 、 2 月份环比数据如下： 月份 环比增速（ % ） 2014 年 2 月 0.58 3 月 0.88 4 月 0.60 5 月 0.63 6 月 0.67 7 月 0.62 8 月 0.20 9 月 0.85 10 月 0.48 11 月 0.48 12 月 0.72 2015 年 1 月 0.47 2 月 0.45 7 、为了消除春节日期不固定因素带来的影响，增强数据的可比性，按照国家统计制度，历年 1-2 月份数据一起调查，一起发布。 [责任编辑:] 相关链接 政府机构网站 地方政府网站 地方统计网站 社会团体网站 国际组织网站 政府机构网站 地方政府网站 地方统计网站 社会团体网站 国际组织网站 中央人民政府门户网站 外交部 国防部 国家发展改革委 教育部 科技部 工业和信息化部 国家民委 公安部 国家安全部 民政部 司法部 财政部 人力资源社会保障部 自然资源部 生态环境部 住房城乡建设部 交通运输部 水利部 农业农村部 商务部 文化和旅游部 国家卫生健康委 退役军人事务部 应急管理部 中国人民银行 审计署 国务院国资委 海关总署 税务总局 市场监管总局 金融监管总局 中国证监会 广电总局 体育总局 国家信访局 国家统计局 国家知识产权局 国家国际发展合作署 国家医保局 国务院参事室 国管局 国务院研究室 国务院侨办 国务院港澳办 国务院台办 国家网信办 国务院新闻办 新华社 中国科学院 中国社科院 中国工程院 国务院发展研究中心 中央广电总台 中国气象局 国家粮食和物资储备局 国家能源局 国家国防科工局 国家烟草局 国家移民局 国家林草局 国家铁路局 中国民航局 国家邮政局 国家文物局 国家中医药局 国家疾控局 国家矿山安监局 国家消防救援局 国家外汇局 国家药监局 北京 天津 河北 山西 内蒙古 辽宁 吉林 黑龙江 上海 江苏 浙江 安徽 福建 江西 山东 河南 湖北 湖南 广东 广西 海南 重庆 四川 贵州 云南 西藏 陕西 甘肃 青海 宁夏 新疆 兵团 北京局 天津局 河北局 山西局 内蒙古局 辽宁局 吉林局 黑龙江局 上海局 江苏局 浙江局 安徽局 福建局 江西局 山东局 河南局 湖北局 湖南局 广东局 广西局 海南局 重庆局 四川局 贵州局 云南局 西藏局 陕西局 甘肃局 青海局 宁夏局 新疆局 兵团局 天津总队 山西总队 江苏总队 浙江总队 安徽总队 河南总队 湖南总队 广东总队 云南总队 陕西总队 新疆总队 兵团总队 中国统计学会 联合国 联合国经济和社会事务部 联合国统计司 世贸组织 粮农组织 劳工组织 基金组织 工发组织 教科文组织 世卫组织 世界银行 欧盟 经合组织 联合国开发署 联合国人口基金 联合国环境署 联合国儿童基金 世界粮食计划署 国际组织网站 版权所有: 国家统计局 联系我们 服务条款 网站地图 地址: 北京市西城区月坛南街57号 (100826) 京ICP备05034670号-2 京公网安备 11040102700142号 网站标识码bm36000002 中央人民政府门户网站 外交部 国防部 国家发展改革委 教育部 科技部 工业和信息化部 国家民委 公安部 国家安全部 民政部 司法部 财政部 人力资源社会保障部 自然资源部 生态环境部 住房城乡建设部 交通运输部 水利部 农业农村部 商务部 文化和旅游部 国家卫生健康委 退役军人事务部 应急管理部 中国人民银行 审计署 国务院国资委 海关总署 税务总局 市场监管总局 金融监管总局 中国证监会 广电总局 体育总局 国家信访局 国家统计局 国家知识产权局 国家国际发展合作署 国家医保局 国务院参事室 国管局 国务院研究室 国务院侨办 国务院港澳办 国务院台办 国家网信办 国务院新闻办 新华社 中国科学院 中国社科院 中国工程院 国务院发展研究中心 中央广电总台 中国气象局 国家粮食和物资储备局 国家能源局 国家国防科工局 国家烟草局 国家移民局 国家林草局 国家铁路局 中国民航局 国家邮政局 国家文物局 国家中医药局 国家疾控局 国家矿山安监局 国家消防救援局 国家外汇局 国家药监局 北京 天津 河北 山西 内蒙古 辽宁 吉林 黑龙江 上海 江苏 浙江 安徽 福建 江西 山东 河南 湖北 湖南 广东 广西 海南 重庆 四川 贵州 云南 西藏 陕西 甘肃 青海 宁夏 新疆 兵团 北京局 天津局 河北局 山西局 内蒙古局 辽宁局 吉林局 黑龙江局 上海局 江苏局 浙江局 安徽局 福建局 江西局 山东局 河南局 湖北局 湖南局 广东局 广西局 海南局 重庆局 四川局 贵州局 云南局 西藏局 陕西局 甘肃局 青海局 宁夏局 新疆局 兵团局 天津总队 山西总队 江苏总队 浙江总队 安徽总队 河南总队 湖南总队 广东总队 云南总队 陕西总队 新疆总队 兵团总队 中国统计学会 联合国 联合国经济和社会事务部 联合国统计司 世贸组织 粮农组织 劳工组织 基金组织 工发组织 教科文组织 世卫组织 世界银行 欧盟 经合组织 联合国开发署 联合国人口基金 联合国环境署 联合国儿童基金 世界粮食计划署 国际组织网站,2015-03-11,国家统计局,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1898726.html
HIST-POLICY-2015-01,policy,国家能源局关于下达2015年光伏发电建设实施方案的通知,政府信息公开目录---国家能源局---国家能源局关于下达2015年光伏发电建设实施方案的通知 国能新能[2015]73号 您当前位置： 首页 > 正文 目录项的基本信息 公开事项名称: 国家能源局关于下达2015年光伏发电建设实施方案的通知 国能新能[2015]73号 索引号: 000019705/2015-00011 主办单位: 国家能源局 制发日期: 2015-03-16 国能新能[2015]73号 国家能源局关于下达2015年 光伏发电建设实施方案的通知 各省（自治区、直辖市）发展改革委（能源局）、新疆生产建设兵团发改委，各派出机构，国家电网公司、南方电网公司，内蒙古电力公司、陕西地方电力公司，水电规划总院、电力规划总院: 根据光伏发电项目建设管理有关规定，综合考虑全国光伏发电发展规划、各地区2014年度建设情况、电力市场条件以及各方面意见，我局组织编制了2015年光伏发电建设实施方案。现将有关内容及要求通知如下： 一、为稳定扩大光伏发电应用市场，2015年下达全国新增光伏电站建设规模1780万千瓦。各地区2015年计划新开工的集中式光伏电站和分布式光伏电站项目的总规模不得超过下达的新增光伏电站建设规模，规模内的项目具备享受国家可再生能源基金补贴资格。对屋顶分布式光伏发电项目及全部自发自用的地面分布式光伏发电项目不限制建设规模，各地区能源主管部门随时受理项目备案，电网企业及时办理并网手续，项目建成后即纳入补贴范围。光伏扶贫试点省区（河北、山西、安徽、宁夏、青海和甘肃）安排专门规模用于光伏扶贫试点县的配套光伏电站建设。 二、各地区应完善光伏发电项目的规划工作，合理确定建设布局。鼓励结合生态治理、设施农业、渔业养殖、扶贫开发等合理配置项目。优先安排电网接入和市场消纳条件好、近期具备开工条件的项目。鼓励通过竞争性方式配置项目资源，选择技术和经济实力强的企业参与项目建设，促进光伏发电上网电价下降，对降低电价的地区和项目适度增加建设规模指标。优先满足新能源示范城市、绿色能源示范县和分布式光伏发电示范区等示范区域的建设规模指标需求，示范区域在已下达规模内的光伏发电项目建成后，可向国家能源局申请追加建设规模指标。按照有关文件要求规范市场开发秩序，对明显缺乏相应的资金、技术和管理能力的企业，不应配置与其能力不相适宜的光伏电站项目。弃光限电严重地区，在项目布局方面应避免加剧弃光限电现象。 三、鼓励各地区优先建设以35千伏及以下电压等级（东北地区66千伏及以下）接入电网、单个项目容量不超过2万千瓦且所发电量主要在并网点变电台区消纳的分布式光伏电站项目，电网企业对分布式光伏电站项目按简化程序办理电网接入手续。集中式光伏电站项目的建设规模应与配套电力送出工程相匹配，原则上单个集中式光伏电站的建设规模不小于3万千瓦，可以一次规划、分期建设。 四、各省级能源主管部门按下达的新增建设规模抓紧确定项目清单，连同往年结转在建的光伏电站项目，一并形成本地区2015年光伏发电建设实施方案，并于2015年4月底前报送我局，同时抄送国家能源局派出机构、相关省级电网企业和国家可再生能源信息管理中心，报送内容包括项目名称、项目业主、建设规模和预计并网时间等，具体报送格式见附件2。未经备案机关同意，实施方案中的项目在投产之前，不得擅自变更投资主体和建设内容。2014年底前未安排的年度规模指标作废，各地区对符合规模管理的已备案项目要督促开工建设，对不具备建设条件的项目要及时清理。 五、各级电网企业应配合地方能源主管部门确定年度建设实施方案。对列入实施方案中的光伏发电项目，应本着简化流程和提高效率原则，按照有关规定和时限要求，及时出具项目接网意见和开展配套送出工程建设，按月衔接光伏电站和配套电网建设进度，并报送相关情况，确保项目建成后及时并网运行。 六、建立按月监测、按季调整、年度考核的动态管理机制。各级项目备案机关和电网企业应按照《国家能源局综合司关于加强光伏发电项目信息统计及报送工作的通知》（国能综新能[2014]389号）要求，通过国家可再生能源信息管理系统填报信息，有关信息将作为调整和确定建设规模以及形成补贴目录的基本依据。在4月底前，对未将新增建设规模落实到具体项目的地区，其规模指标将视情况调剂到落实好的地区。7月底前，经综合平衡后，对建设进度快的地区适度追加规模指标。10月底前，对年度计划完成情况进行考核，并网规模未达新增建设规模50%的，调减下一年度规模指标。第四季度，编制下一年度光伏发电建设实施方案。 七、各省级能源主管部门应按季公开发布本省光伏发电项目建设信息，包括在建、并网及运行等情况，以引导各地区光伏发电建设。能源局各派出机构要通过信息管理平台，及时跟踪了解各地年度计划执行情况，对光伏发电项目建设运行情况以及电网企业办理电网接入各环节的服务、全额保障性收购、电费结算和可再生能源补贴发放等情况进行监管。国家太阳能发电技术归口管理单位负责信息管理平台的运行维护，充分利用信息管理平台等信息化手段，加强光伏发电项目建设、运行情况的监测和信息统计。 附件： 1、2015年光伏发电建设实施方案 2、2015年各地区光伏发电建设实施方案报送表 国家能源局 2015年3月16日 附件名称,2015-03-18,国家能源局,https://zfxxgk.nea.gov.cn/auto87/201503/t20150318_1891.htm
