trade_date,signal_date,split,strategy,position,market_open_return,turnover,cost_bps,net_return,nav,trend_score,active_text_score,validation_std
2026-01-20,2026-01-19,oos,zero_shot_llm,0.6984239742582719,0.07424749163879607,0.0016642535288493576,5.0,0.051855396062311335,1.9112724029464536,0.9977485346546742,0.0,0.11406610432427126
2026-01-20,2026-01-19,oos,rift_enhanced_trend,0.6984239742582719,0.07424749163879607,0.0016642535288493576,5.0,0.051855396062311335,1.8915912204639012,0.9977485346546742,0.0,0.11406610432427126
2026-01-21,2026-01-20,oos,pure_trend,0.9991197801314414,0.027397260273972712,0.0013712454767672577,5.0,0.02737245903839711,2.4752716365631655,0.9991197801314414,0.0,0.11406610432427126
2026-01-21,2026-01-20,oos,zero_shot_llm,0.699383846092009,0.027397260273972712,0.0009598718337371359,5.0,0.019160721326877975,1.9478937608390632,0.9991197801314414,0.0,0.11406610432427126
2026-01-21,2026-01-20,oos,rift_enhanced_trend,0.699383846092009,0.027397260273972712,0.0009598718337371359,5.0,0.019160721326877975,1.9278354727035791,0.9991197801314414,0.0,0.11406610432427126
2026-01-22,2026-01-21,oos,pure_trend,0.9993467945741358,0.05454545454545445,0.000227014442694351,5.0,0.05450971165136779,2.6101979797310326,0.9993467945741358,0.0,0.11406610432427126
2026-01-22,2026-01-21,oos,zero_shot_llm,0.699542756201895,0.05454545454545445,0.0001589101098860013,5.0,0.03815679815595745,2.022219149900648,0.9993467945741358,0.0,0.11406610432427126
2026-01-22,2026-01-21,oos,rift_enhanced_trend,0.699542756201895,0.05454545454545445,0.0001589101098860013,5.0,0.03815679815595745,2.001395501713424,0.9993467945741358,0.0,0.11406610432427126
2026-01-23,2026-01-22,oos,pure_trend,0.9982730536490508,0.08747126436781616,0.0010737409250849428,5.0,0.0873196693165407,2.8381196041718493,0.9982730536490508,0.0,0.11406610432427126
2026-01-23,2026-01-22,oos,zero_shot_llm,0.6987911375543355,0.08747126436781616,0.00075161864755946,5.0,0.06112376852157849,2.1458248051190782,0.9982730536490508,0.0,0.11406610432427126
2026-01-23,2026-01-22,oos,rift_enhanced_trend,0.6987911375543355,0.08747126436781616,0.00075161864755946,5.0,0.06112376852157849,2.123728337080284,0.9982730536490508,0.0,0.11406610432427126
2026-01-26,2026-01-23,oos,pure_trend,0.9993193007287158,-0.1190149032871789,0.0010462470796649415,5.0,-0.11893441305277919,2.5005695148760845,0.9993193007287158,0.0,0.11406610432427126
2026-01-26,2026-01-23,oos,zero_shot_llm,0.699523510510101,-0.1190149032871789,0.0007323729557654479,5.0,-0.08325408913694542,1.967176115521426,0.9993193007287158,0.0,0.11406610432427126
2026-01-26,2026-01-23,oos,rift_enhanced_trend,0.699523510510101,-0.1190149032871789,0.0007323729557654479,5.0,-0.08325408913694542,1.9469192688023451,0.9993193007287158,0.0,0.11406610432427126
2026-01-27,2026-01-26,oos,pure_trend,0.9949783090347791,0.09178164367126573,0.004340991693936647,5.0,0.09131857412462165,2.7289179574740654,0.9949783090347791,0.0,0.11406610432427126
2026-01-27,2026-01-26,oos,zero_shot_llm,0.6964848163243453,0.09178164367126573,0.0030386941857556415,5.0,0.06392300188723515,2.0929239180664263,0.9949783090347791,0.0,0.11406610432427126
2026-01-27,2026-01-26,oos,rift_enhanced_trend,0.6964848163243453,0.09178164367126573,0.0030386941857556415,5.0,0.06392300188723515,2.071372192896292,0.9949783090347791,0.0,0.11406610432427126
2026-01-28,2026-01-27,oos,pure_trend,0.9972646384388534,-0.0703296703296703,0.00228632940407425,5.0,-0.07013843641754444,2.5375159188250755,0.9972646384388534,0.0,0.11406610432427126
2026-01-28,2026-01-27,oos,zero_shot_llm,0.6980852469071973,-0.0703296703296703,0.001600430582851975,5.0,-0.04909690549228111,1.9901678302585843,0.9972646384388534,0.0,0.11406610432427126
2026-01-28,2026-01-27,oos,rift_enhanced_trend,0.6980852469071973,-0.0703296703296703,0.001600430582851975,5.0,-0.04909690549228111,1.9696742281023238,0.9972646384388534,0.0,0.11406610432427126
2026-01-29,2026-01-28,oos,pure_trend,0.9981841538676995,-0.048463356973995286,0.0009195154288461627,5.0,-0.04837581473239018,2.414761518855503,0.9981841538676995,0.0,0.11406610432427126
2026-01-29,2026-01-28,oos,zero_shot_llm,0.6987289077073896,-0.048463356973995286,0.0006436608001922917,5.0,-0.03386307031267312,1.922774637088518,0.9981841538676995,0.0,0.11406610432427126
2026-01-29,2026-01-28,oos,rift_enhanced_trend,0.6987289077073896,-0.048463356973995286,0.0006436608001922917,5.0,-0.03386307031267312,1.9029750112230348,0.9981841538676995,0.0,0.11406610432427126
2026-01-30,2026-01-29,oos,pure_trend,0.9960917950620786,-0.09316770186335399,0.002092358805620975,5.0,-0.09280462957027966,2.190660470597552,0.9960917950620786,0.0,0.11406610432427126
2026-01-30,2026-01-29,oos,zero_shot_llm,0.6972642565434549,-0.09316770186335399,0.0014646511639346826,5.0,-0.06496324069919575,1.7978649655290277,0.9960917950620786,0.0,0.11406610432427126
2026-01-30,2026-01-29,oos,rift_enhanced_trend,0.6972642565434549,-0.09316770186335399,0.0014646511639346826,5.0,-0.06496324069919575,1.779351587524398,0.9960917950620786,0.0,0.11406610432427126
2026-02-02,2026-01-30,oos,pure_trend,0.9578765213938727,-0.0408219178082192,0.038215273668205874,5.0,-0.039121464263597694,2.1049586252833934,0.9578765213938727,0.0,0.11406610432427126
2026-02-02,2026-01-30,oos,zero_shot_llm,0.6705135649757108,-0.0408219178082192,0.026750691567744123,5.0,-0.027385024984518384,1.7486303885292251,0.9578765213938727,0.0,0.11406610432427126
2026-02-02,2026-01-30,oos,rift_enhanced_trend,0.6705135649757108,-0.0408219178082192,0.026750691567744123,5.0,-0.027385024984518384,1.7306239998438,0.9578765213938727,0.0,0.11406610432427126
2026-02-03,2026-02-02,oos,pure_trend,0.16441521860061745,0.07112253641816624,0.7934613027932552,5.0,0.01129689672122655,2.128738125475675,0.16441521860061745,0.0,0.11406610432427126
2026-02-03,2026-02-02,oos,zero_shot_llm,0.1150906530204322,0.07112253641816624,0.5554229119552786,5.0,0.007907827704858584,1.7624582563611941,0.16441521860061745,0.0,0.11406610432427126
2026-02-03,2026-02-02,oos,rift_enhanced_trend,0.00989584782562701,0.07112253641816624,0.6606177171500838,5.0,0.0003735089387917463,1.731270403377429,0.16441521860061745,-0.35064935064935066,0.11406610432427126
2026-02-04,2026-02-03,oos,pure_trend,0.5687843028977566,-0.028000000000000025,0.40436908429713914,5.0,-0.01612814502328577,2.094405528271406,0.5687843028977566,0.0,0.11406610432427126
2026-02-04,2026-02-03,oos,zero_shot_llm,0.3981490120284296,-0.028000000000000025,0.2830583590079974,5.0,-0.011289701516300037,1.7425606287119377,0.5687843028977566,0.0,0.11406610432427126
2026-02-04,2026-02-03,oos,rift_enhanced_trend,0.29014901202842963,-0.028000000000000025,0.2802531642028026,5.0,-0.008264298918897437,1.7169626672544778,0.5687843028977566,-0.36,0.11406610432427126
2026-02-05,2026-02-04,oos,pure_trend,0.29415822528649554,-0.1152263374485597,0.27462607761126107,5.0,-0.034032087968936815,2.023128535090646,0.29415822528649554,0.0,0.11406610432427126
2026-02-05,2026-02-04,oos,zero_shot_llm,0.20591075770054687,-0.1152263374485597,0.19223825432788275,5.0,-0.02382246157825577,1.7010485450866664,0.29415822528649554,0.0,0.11406610432427126
2026-02-05,2026-02-04,oos,rift_enhanced_trend,0.10466075770054686,-0.1152263374485597,0.18548825432788277,5.0,-0.012152419911589097,1.6960974159494793,0.29415822528649554,-0.3375,0.11406610432427126
2026-02-06,2026-02-05,oos,pure_trend,-0.6284398881988721,0.08139534883720922,0.9225981134853676,5.0,-0.05161338297990664,1.918708027191435,-0.6284398881988721,0.0,0.11406610432427126
2026-02-06,2026-02-05,oos,zero_shot_llm,-0.43990792173921045,0.08139534883720922,0.6458186794397573,5.0,-0.03612936808593465,1.6395907360691866,-0.6284398881988721,0.0,0.11406610432427126
2026-02-06,2026-02-05,oos,rift_enhanced_trend,-0.5433121770583593,0.08139534883720922,0.6479729347589062,5.0,-0.04454707064654819,1.62054124453775,-0.6284398881988721,-0.3446808510638298,0.11406610432427126
2026-02-09,2026-02-06,oos,pure_trend,-0.5661472617418869,-0.021505376344086002,0.06229262645698519,5.0,0.012144063616704549,1.9420089395355293,-0.5661472617418869,0.0,0.11406610432427126
2026-02-09,2026-02-06,oos,zero_shot_llm,-0.3963030832193208,-0.021505376344086002,0.043604838519889666,5.0,0.008500844531693183,1.6535286420121151,-0.5661472617418869,0.0,0.11406610432427126
2026-02-09,2026-02-06,oos,rift_enhanced_trend,-0.5043030832193208,-0.021505376344086002,0.0390090938390385,5.0,0.010825723049194899,1.6380847752409133,-0.5661472617418869,-0.36,0.11406610432427126
2026-02-10,2026-02-09,oos,pure_trend,-0.7897311857161565,0.01098901098901095,0.22358392397426963,5.0,-0.008790156640186626,1.9249383767603692,-0.7897311857161565,0.0,0.11406610432427126
2026-02-10,2026-02-09,oos,zero_shot_llm,-0.5528118300013095,0.01098901098901095,0.15650874678198873,5.0,-0.006153109648130637,1.64335429897149,-0.7897311857161565,0.0,0.11406610432427126
2026-02-10,2026-02-09,oos,rift_enhanced_trend,-0.5965956137850933,0.01098901098901095,0.09229253056577247,5.0,-0.006602142021163009,1.627269906912068,-0.7897311857161565,-0.14594594594594595,0.11406610432427126
2026-02-11,2026-02-10,oos,pure_trend,-0.9147978508632982,0.08695652173913038,0.1250666651471417,5.0,-0.07961017253807771,1.771693700461309,-0.9147978508632982,0.0,0.11406610432427126
2026-02-11,2026-02-10,oos,zero_shot_llm,-0.6403584956043087,0.08695652173913038,0.08754666560299917,5.0,-0.05572712077665439,1.5517748954738715,-0.9147978508632982,0.0,0.11406610432427126
2026-02-11,2026-02-10,oos,rift_enhanced_trend,-0.65856074279532,0.08695652173913038,0.06196512901022666,5.0,-0.057297134111924206,1.534032004819429,-0.9147978508632982,-0.060674157303370786,0.11406610432427126
2026-02-12,2026-02-11,oos,pure_trend,-0.5596428275116426,-0.046666666666666634,0.3551550233516556,5.0,0.02593908777220081,1.81764981886303,-0.5596428275116426,0.0,0.11406610432427126
2026-02-12,2026-02-11,oos,zero_shot_llm,-0.3917499792581498,-0.046666666666666634,0.24860851634615888,5.0,0.018157361440540566,1.5799510331253477,-0.5596428275116426,0.0,0.11406610432427126
2026-02-12,2026-02-11,oos,rift_enhanced_trend,-0.3917499792581498,-0.046666666666666634,0.26681076353717015,5.0,0.01814826031694506,1.5618720169774172,-0.5596428275116426,0.0,0.11406610432427126
2026-02-13,2026-02-12,oos,pure_trend,-0.629883723557885,0.11888111888111896,0.0702408960462424,5.0,-0.07491640226958993,1.68147803384784,-0.629883723557885,0.0,0.11406610432427126
2026-02-13,2026-02-12,oos,zero_shot_llm,-0.4409186064905195,0.11888111888111896,0.0491686272323697,5.0,-0.052441481588712945,1.4970960601106367,-0.629883723557885,0.0,0.11406610432427126
2026-02-13,2026-02-12,oos,rift_enhanced_trend,-0.5362127241375784,0.11888111888111896,0.14446274487942856,5.0,-0.06381779997620782,1.462196781009516,-0.629883723557885,-0.3176470588235294,0.11406610432427126
2026-02-24,2026-02-13,oos,pure_trend,0.368056308121099,0.028124999999999956,0.997940031678984,5.0,0.009852613650066401,1.698044987276416,0.368056308121099,0.0,0.11406610432427126
2026-02-24,2026-02-13,oos,zero_shot_llm,0.2576394156847693,0.028124999999999956,0.6985580221752887,5.0,0.006896829555046479,1.5074212764647512,0.368056308121099,0.0,0.11406610432427126
2026-02-24,2026-02-13,oos,rift_enhanced_trend,0.12083941568476927,0.028124999999999956,0.6570521398223477,5.0,0.003070082496222957,1.4666858457529268,0.368056308121099,-0.456,0.11406610432427126
2026-02-25,2026-02-24,oos,pure_trend,0.7631555013510724,0.13677811550151975,0.39509919322997333,5.0,0.10418542171280219,1.8749565203631193,0.7631555013510724,0.0,0.11406610432427126
2026-02-25,2026-02-24,oos,zero_shot_llm,0.5342088509457507,0.13677811550151975,0.2765694352609814,5.0,0.07292979519896155,1.6173572014358828,0.7631555013510724,0.0,0.11406610432427126
2026-02-25,2026-02-24,oos,rift_enhanced_trend,0.37570138825918353,0.13677811550151975,0.25486197257441423,5.0,0.05126029689110871,1.5418685976522086,0.7631555013510724,-0.5283582089552238,0.11406610432427126
2026-02-26,2026-02-25,oos,pure_trend,0.31549855985893377,-0.07486631016042777,0.4476569414921386,5.0,-0.023844041508313294,1.8302499792652984,0.31549855985893377,0.0,0.11406610432427126
2026-02-26,2026-02-25,oos,zero_shot_llm,0.22084899190125362,-0.07486631016042777,0.31335985904449704,5.0,-0.0166908290558193,1.5903621688645182,0.31549855985893377,0.0,0.11406610432427126
2026-02-26,2026-02-25,oos,rift_enhanced_trend,0.04084899190125363,-0.07486631016042777,0.3348523963579299,5.0,-0.0032256394955990212,1.5368950854065977,0.31549855985893377,-0.6,0.11406610432427126
2026-02-27,2026-02-26,oos,pure_trend,0.3485913606943669,0.032832369942196626,0.033092800835433145,5.0,0.011428534112553438,1.8511670535878322,0.3485913606943669,0.0,0.11406610432427126
2026-02-27,2026-02-26,oos,zero_shot_llm,0.2440139524860568,0.032832369942196626,0.02316496058480319,5.0,0.007999973878787406,1.6030850246732462,0.3485913606943669,0.0,0.11406610432427126
2026-02-27,2026-02-26,oos,rift_enhanced_trend,0.06401395248605682,0.032832369942196626,0.02316496058480319,5.0,0.0020901472891920133,1.540107422503133,0.3485913606943669,-0.6,0.11406610432427126
2026-03-02,2026-02-27,oos,pure_trend,0.36018822359907293,-0.04857846429370938,0.011596862904706018,5.0,-0.017503189190574527,1.8187657264255261,0.36018822359907293,0.0,0.11406610432427126
2026-03-02,2026-02-27,oos,zero_shot_llm,0.25213175651935105,-0.04857846429370938,0.008117804033294235,5.0,-0.012252232433402168,1.5834436543404433,0.36018822359907293,0.0,0.11406610432427126
2026-03-02,2026-02-27,oos,rift_enhanced_trend,0.07213175651935105,-0.04857846429370938,0.008117804033294235,5.0,-0.0035081088605344807,1.534704558008075,0.36018822359907293,-0.6,0.11406610432427126
2026-03-03,2026-03-02,oos,pure_trend,-0.4291221395908926,-0.11764705882352944,0.7893103631899656,5.0,0.050090302417333574,1.9098682516884622,-0.4291221395908926,0.0,0.11406610432427126
2026-03-03,2026-03-02,oos,zero_shot_llm,-0.3003854977136248,-0.11764705882352944,0.5525172542329759,5.0,0.0350632116921335,1.6389642743951476,-0.4291221395908926,0.0,0.11406610432427126
2026-03-03,2026-03-02,oos,rift_enhanced_trend,-0.3003854977136248,-0.11764705882352944,0.3725172542329759,5.0,0.0351532116921335,1.5886543522206151,-0.4291221395908926,0.0,0.11406610432427126
2026-03-04,2026-03-03,oos,pure_trend,-0.6551052984829147,0.04466666666666663,0.22598315889202203,5.0,-0.029374361578349512,1.853767091096355,-0.6551052984829147,0.0,0.11406610432427126
2026-03-04,2026-03-03,oos,zero_shot_llm,-0.4585737089380402,0.04466666666666663,0.1581882112244154,5.0,-0.020562053104844658,1.6052638039480913,-0.6551052984829147,0.0,0.11406610432427126
2026-03-04,2026-03-03,oos,rift_enhanced_trend,-0.4585737089380402,0.04466666666666663,0.1581882112244154,5.0,-0.020562053104844658,1.5559883570650122,-0.6551052984829147,0.0,0.11406610432427126
2026-03-05,2026-03-04,oos,pure_trend,-0.8605606410905955,-0.01084875558391829,0.20545534260768084,5.0,0.009233284389028061,1.870883449839469,-0.8605606410905955,0.0,0.11406610432427126
2026-03-05,2026-03-04,oos,zero_shot_llm,-0.6023924487634168,-0.01084875558391829,0.14381873982537657,5.0,0.006463299072319642,1.6156391040029774,-0.8605606410905955,0.0,0.11406610432427126
2026-03-05,2026-03-04,oos,rift_enhanced_trend,-0.6023924487634168,-0.01084875558391829,0.14381873982537657,5.0,0.006463299072319642,1.5660451751697706,-0.8605606410905955,0.0,0.11406610432427126
2026-03-06,2026-03-05,oos,pure_trend,-0.5000537282652175,-0.032258064516129004,0.36050691282537795,5.0,0.01595051197149754,1.9007249987034103,-0.5000537282652175,0.0,0.11406610432427126
2026-03-06,2026-03-05,oos,zero_shot_llm,-0.35003760978565224,-0.032258064516129004,0.25235483897776456,5.0,0.011165358380048276,1.6336782936119905,-0.5000537282652175,0.0,0.11406610432427126
2026-03-06,2026-03-05,oos,rift_enhanced_trend,-0.35003760978565224,-0.032258064516129004,0.25235483897776456,5.0,0.011165358380048276,1.5835306307898864,-0.5000537282652175,0.0,0.11406610432427126
2026-03-09,2026-03-06,oos,pure_trend,-0.43059680818334506,0.07666666666666666,0.06945692008187249,5.0,-0.03304715042076405,1.8379114537627521,-0.43059680818334506,0.0,0.11406610432427126
2026-03-09,2026-03-06,oos,zero_shot_llm,-0.3014177657283415,0.07666666666666666,0.048619844057310735,5.0,-0.023133005294534836,1.5958864049962975,-0.43059680818334506,0.0,0.11406610432427126
2026-03-09,2026-03-06,oos,rift_enhanced_trend,-0.3014177657283415,0.07666666666666666,0.048619844057310735,5.0,-0.023133005294534836,1.5468988083237658,-0.43059680818334506,0.0,0.11406610432427126
2026-03-10,2026-03-09,oos,pure_trend,0.6415125297798674,0.018575851393188847,1.0721093379632125,5.0,0.011380586751077846,1.8588279645030987,0.6415125297798674,0.0,0.11406610432427126
2026-03-10,2026-03-09,oos,zero_shot_llm,0.4490587708459071,0.018575851393188847,0.7504765365742486,5.0,0.00796641072575449,1.6085998915701458,0.6415125297798674,0.0,0.11406610432427126
2026-03-10,2026-03-09,oos,rift_enhanced_trend,0.4490587708459071,0.018575851393188847,0.7504765365742486,5.0,0.00796641072575449,1.559222039582053,0.6415125297798674,0.0,0.11406610432427126
2026-03-11,2026-03-10,oos,pure_trend,0.9656112605943039,-0.05592705167173251,0.3240987308144365,5.0,-0.05416584023147161,1.7581429859600322,0.9656112605943039,0.0,0.11406610432427126
2026-03-11,2026-03-10,oos,zero_shot_llm,0.6759278824160126,-0.05592705167173251,0.22686911157010553,5.0,-0.037916088162030126,1.54760807626394,0.9656112605943039,0.0,0.11406610432427126
2026-03-11,2026-03-10,oos,rift_enhanced_trend,0.6759278824160126,-0.05592705167173251,0.22686911157010553,5.0,-0.037916088162030126,1.5001024392650795,0.9656112605943039,0.0,0.11406610432427126
2026-03-12,2026-03-11,oos,pure_trend,0.38916568058463735,0.007726980038634812,0.5764455800096666,5.0,0.0027188526555943903,1.7629231176863243,0.38916568058463735,0.0,0.11406610432427126
2026-03-12,2026-03-11,oos,zero_shot_llm,0.27241597640924614,0.007726980038634812,0.4035119060067665,5.0,0.0019031968589160735,1.5505534790935185,0.38916568058463735,0.0,0.11406610432427126
2026-03-12,2026-03-11,oos,rift_enhanced_trend,0.27241597640924614,0.007726980038634812,0.4035119060067665,5.0,0.0019031968589160735,1.502957429515541,0.38916568058463735,0.0,0.11406610432427126
2026-03-13,2026-03-12,oos,pure_trend,0.5235378342821461,-0.025814696485622957,0.1343721536975087,5.0,-0.013582156367582724,1.7389788202378822,0.5235378342821461,0.0,0.11406610432427126
2026-03-13,2026-03-12,oos,zero_shot_llm,0.3664764839975022,-0.025814696485622957,0.09406050758825607,5.0,-0.009507509457307906,1.5358115772269751,0.5235378342821461,0.0,0.11406610432427126
2026-03-13,2026-03-12,oos,rift_enhanced_trend,0.3664764839975022,-0.025814696485622957,0.09406050758825607,5.0,-0.009507509457307906,1.4886680475404908,0.5235378342821461,0.0,0.11406610432427126
2026-03-16,2026-03-13,oos,pure_trend,0.8549559304222618,0.04696313787222883,0.33141809614011575,5.0,0.039985704187030305,1.8085131129314254,0.8549559304222618,0.0,0.11406610432427126
2026-03-16,2026-03-13,oos,zero_shot_llm,0.5984691512955832,0.04696313787222883,0.231992667298081,5.0,0.02798999293092121,1.5787989324167853,0.8549559304222618,0.0,0.11406610432427126
2026-03-16,2026-03-13,oos,rift_enhanced_trend,0.5984691512955832,0.04696313787222883,0.231992667298081,5.0,0.02798999293092121,1.5303358556676374,0.8549559304222618,0.0,0.11406610432427126
2026-03-17,2026-03-16,oos,pure_trend,0.9426168345582101,-0.028943741385791255,0.08766090413594829,5.0,-0.02732668833741399,1.7590924387402218,0.9426168345582101,0.0,0.11406610432427126
2026-03-17,2026-03-16,oos,zero_shot_llm,0.6598317841907471,-0.028943741385791255,0.06136263289516386,5.0,-0.01912868183618979,1.5485985899552686,0.9426168345582101,0.0,0.11406610432427126
2026-03-17,2026-03-16,oos,rift_enhanced_trend,0.6598317841907471,-0.028943741385791255,0.06136263289516386,5.0,-0.01912868183618979,1.5010625479820578,0.9426168345582101,0.0,0.11406610432427126
2026-03-18,2026-03-17,oos,pure_trend,0.8250163106581394,-0.04516129032258065,0.1176005239000707,5.0,-0.037317601388446656,1.6934473283058837,0.8250163106581394,0.0,0.11406610432427126
2026-03-18,2026-03-17,oos,zero_shot_llm,0.5775114174606976,-0.04516129032258065,0.0823203667300495,5.0,-0.026122320971912662,1.5081456005318057,0.8250163106581394,0.0,0.11406610432427126
