doc_id,stock_code,stock_name,industry,confidence,evidence
HIST-NBS-065,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-065,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-065,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-065,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-066,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-066,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-066,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-066,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-066,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-067,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-067,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-067,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-067,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-067,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-068,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-068,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-068,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-068,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-068,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-069,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-069,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-069,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-069,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-069,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-070,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-070,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-070,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-070,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-070,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-071,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-071,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-071,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-071,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-071,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-POLICY-2022-01,601012,隆基绿能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,300274,阳光电源,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,600438,通威股份,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,688599,天合光能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,002459,晶澳科技,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,002129,TCL中环,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-01,002202,金风科技,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-01,601615,明阳智能,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-01,688349,三一重能,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-01,002080,中材科技,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-01,300772,运达股份,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-01,605117,德业股份,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-01,300763,锦浪科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-01,688390,固德威,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-01,002335,科华数据,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-01,688063,派能科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-NBS-072,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-072,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-072,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-072,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-072,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-POLICY-2022-02,601012,隆基绿能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,300274,阳光电源,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,600438,通威股份,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,688599,天合光能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,002459,晶澳科技,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,002129,TCL中环,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2022-02,300750,宁德时代,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,300014,亿纬锂能,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,002074,国轩高科,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,603659,璞泰来,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,300450,先导智能,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,002812,恩捷股份,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,300207,欣旺达,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,300073,当升科技,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,300438,鹏辉能源,锂电,0.78,"产业主题映射""锂离子电池""→锂电"
HIST-POLICY-2022-02,002202,金风科技,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-02,601615,明阳智能,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-02,688349,三一重能,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-02,002080,中材科技,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-02,300772,运达股份,风电,0.78,"产业主题映射""风电""→风电"
HIST-POLICY-2022-02,605117,德业股份,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-02,300763,锦浪科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-02,688390,固德威,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-02,002335,科华数据,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2022-02,688063,派能科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-NBS-073,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-073,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-073,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-073,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-073,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-074,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-074,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-074,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-074,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-074,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-075,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-075,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-075,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-075,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-075,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-076,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-076,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-076,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-076,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-076,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-077,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-077,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-077,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-077,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-077,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-078,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-078,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-078,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-078,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-078,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-079,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-079,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-079,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-079,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-079,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-080,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-080,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-080,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-080,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-080,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-080,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-081,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-081,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-081,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-081,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-081,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-081,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-082,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-082,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-082,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-082,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-082,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-082,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-POLICY-2023-01,605117,德业股份,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2023-01,300763,锦浪科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2023-01,688390,固德威,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2023-01,002335,科华数据,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-POLICY-2023-01,688063,派能科技,储能,0.78,"产业主题映射""新型储能""→储能"
HIST-NBS-083,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-083,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-083,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-083,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-083,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-083,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-POLICY-2023-02,601012,隆基绿能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,300274,阳光电源,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,600438,通威股份,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,688599,天合光能,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,002459,晶澳科技,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,002129,TCL中环,光伏,0.78,"产业主题映射""光伏""→光伏"
HIST-POLICY-2023-02,002202,金风科技,风电,0.78,"产业主题映射""海上风电""→风电"
HIST-POLICY-2023-02,601615,明阳智能,风电,0.78,"产业主题映射""海上风电""→风电"
HIST-POLICY-2023-02,688349,三一重能,风电,0.78,"产业主题映射""海上风电""→风电"
HIST-POLICY-2023-02,002080,中材科技,风电,0.78,"产业主题映射""海上风电""→风电"
HIST-POLICY-2023-02,300772,运达股份,风电,0.78,"产业主题映射""海上风电""→风电"
HIST-NBS-084,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-084,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-084,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-084,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-084,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-084,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-085,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-085,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-085,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-085,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-085,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-085,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-086,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-086,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-086,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-086,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-086,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-086,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-087,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-087,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-087,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-087,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-087,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-087,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-088,601012,隆基绿能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,300274,阳光电源,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,600438,通威股份,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,688599,天合光能,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,002459,晶澳科技,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,002129,TCL中环,光伏,0.70,"产业主题映射""光伏""→光伏"
HIST-NBS-088,002594,比亚迪,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-088,600104,上汽集团,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-088,601633,长城汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-088,601127,赛力斯,整车,0.70,"产业主题映射""新能源汽车""→整车"
HIST-NBS-088,000625,长安汽车,整车,0.70,"产业主题映射""新能源汽车""→整车"
